Subject,factor1,factor2,factor3,factor4
146432,-1.1390015453810403,-1.057728736566084,0.1580838036204081,-0.9007927708245057
146533,-0.15770889112309883,-0.08638674736622881,0.924414011261609,-0.6160487866563332
146735,0.18525482107296626,-1.8514514990629838,2.4181590774436947,-0.19102020775373804
146836,0.5345619799270168,-0.48110308889132375,-1.4909322032064176,1.1494410018719599
146937,-0.6135908642716014,0.8345209107200215,1.009845539233198,-0.24663904641989
147636,0.6856784463401129,-0.3153910157378608,-0.19504961952647049,0.7181441228078166
147737,2.8372275013217068,0.8826117233585246,-0.711491681394895,-1.0200466547583436
148032,-1.7130347150042902,0.7467917300802143,0.8304364707435647,0.8447259691900264
148133,1.5768676775028583,1.4271828012647205,0.264531321071801,-0.07135632672776315
148335,-0.11794958995522382,-0.9854751204284125,0.8151983988517247,0.38242344229051867
